lake,year_ice_off,value,metric
LAKE NASIJARVI (3568),1958,-1.311317732,AirTEMP
LAKE NASIJARVI (3568),1959,0.765834551,AirTEMP
LAKE NASIJARVI (3568),1960,0.148230323,AirTEMP
LAKE NASIJARVI (3568),1961,1.724863984,AirTEMP
LAKE NASIJARVI (3568),1962,-0.532832517,AirTEMP
LAKE NASIJARVI (3568),1963,-0.463117424,AirTEMP
LAKE NASIJARVI (3568),1964,0.167893555,AirTEMP
LAKE NASIJARVI (3568),1965,-0.543557917,AirTEMP
LAKE NASIJARVI (3568),1966,-1.948585193,AirTEMP
LAKE NASIJARVI (3568),1967,0.454797979,AirTEMP
LAKE NASIJARVI (3568),1968,-1.073571387,AirTEMP
LAKE NASIJARVI (3568),1969,-1.218364274,AirTEMP
LAKE NASIJARVI (3568),1970,-0.507806586,AirTEMP
LAKE NASIJARVI (3568),1971,-0.630254892,AirTEMP
LAKE NASIJARVI (3568),1972,1.285122622,AirTEMP
LAKE NASIJARVI (3568),1973,0.122310608,AirTEMP
LAKE NASIJARVI (3568),1974,1.768659363,AirTEMP
LAKE NASIJARVI (3568),1975,1.728439117,AirTEMP
LAKE NASIJARVI (3568),1976,-1.587496758,AirTEMP
LAKE NASIJARVI (3568),1977,-0.335306419,AirTEMP
LAKE NASIJARVI (3568),1978,-1.738546128,AirTEMP
LAKE NASIJARVI (3568),1979,-0.127948704,AirTEMP
LAKE NASIJARVI (3568),1980,-0.724995917,AirTEMP
LAKE NASIJARVI (3568),1981,-0.405021512,AirTEMP
LAKE NASIJARVI (3568),1982,0.253696747,AirTEMP
LAKE NASIJARVI (3568),1983,0.673774877,AirTEMP
LAKE NASIJARVI (3568),1984,1.036650877,AirTEMP
LAKE NASIJARVI (3568),1985,-2.304310928,AirTEMP
LAKE NASIJARVI (3568),1986,-0.411277994,AirTEMP
LAKE NASIJARVI (3568),1987,-2.201525854,AirTEMP
LAKE NASIJARVI (3568),1988,0.354694254,AirTEMP
LAKE NASIJARVI (3568),1989,2.44882842,AirTEMP
LAKE NASIJARVI (3568),1990,1.260096691,AirTEMP
LAKE NASIJARVI (3568),1991,0.844487478,AirTEMP
LAKE NASIJARVI (3568),1992,1.079552474,AirTEMP
LAKE NASIJARVI (3568),1993,0.035613633,AirTEMP
LAKE NASIJARVI (3568),1994,0.033826066,AirTEMP
LAKE NASIJARVI (3568),1995,1.070614641,AirTEMP
LAKE NASIJARVI (3568),1996,0.031144716,AirTEMP
LAKE NASIJARVI (3568),1997,0.551326571,AirTEMP
LAKE NASIJARVI (3568),1998,-0.218220811,AirTEMP
LAKE NASIJARVI (3568),1999,0.927609321,AirTEMP
LAKE NASIJARVI (3568),2000,2.158348862,AirTEMP
PAAJARVI - KARSTULA (1415),1950,0.634448413,AirTEMP
PAAJARVI - KARSTULA (1415),1951,0.134823574,AirTEMP
PAAJARVI - KARSTULA (1415),1952,-0.400552596,AirTEMP
PAAJARVI - KARSTULA (1415),1953,1.117091371,AirTEMP
PAAJARVI - KARSTULA (1415),1954,0.712207556,AirTEMP
PAAJARVI - KARSTULA (1415),1955,-1.905683597,AirTEMP
PAAJARVI - KARSTULA (1415),1956,-1.817199054,AirTEMP
PAAJARVI - KARSTULA (1415),1957,0.561158186,AirTEMP
PAAJARVI - KARSTULA (1415),1958,-1.311317732,AirTEMP
PAAJARVI - KARSTULA (1415),1959,0.765834551,AirTEMP
PAAJARVI - KARSTULA (1415),1960,0.148230323,AirTEMP
PAAJARVI - KARSTULA (1415),1961,1.724863984,AirTEMP
PAAJARVI - KARSTULA (1415),1962,-0.532832517,AirTEMP
PAAJARVI - KARSTULA (1415),1963,-0.463117424,AirTEMP
PAAJARVI - KARSTULA (1415),1964,0.167893555,AirTEMP
PAAJARVI - KARSTULA (1415),1965,-0.543557917,AirTEMP
PAAJARVI - KARSTULA (1415),1966,-1.948585193,AirTEMP
PAAJARVI - KARSTULA (1415),1967,0.454797979,AirTEMP
PAAJARVI - KARSTULA (1415),1968,-1.073571387,AirTEMP
PAAJARVI - KARSTULA (1415),1969,-1.218364274,AirTEMP
PAAJARVI - KARSTULA (1415),1970,-0.507806586,AirTEMP
PAAJARVI - KARSTULA (1415),1971,-0.630254892,AirTEMP
PAAJARVI - KARSTULA (1415),1972,1.285122622,AirTEMP
PAAJARVI - KARSTULA (1415),1973,0.122310608,AirTEMP
PAAJARVI - KARSTULA (1415),1974,1.768659363,AirTEMP
PAAJARVI - KARSTULA (1415),1975,1.728439117,AirTEMP
PAAJARVI - KARSTULA (1415),1976,-1.587496758,AirTEMP
PAAJARVI - KARSTULA (1415),1977,-0.335306419,AirTEMP
PAAJARVI - KARSTULA (1415),1978,-1.738546128,AirTEMP
PAAJARVI - KARSTULA (1415),1979,-0.127948704,AirTEMP
PAAJARVI - KARSTULA (1415),1980,-0.724995917,AirTEMP
PAAJARVI - KARSTULA (1415),1981,-0.405021512,AirTEMP
PAAJARVI - KARSTULA (1415),1982,0.253696747,AirTEMP
PAAJARVI - KARSTULA (1415),1983,0.673774877,AirTEMP
PAAJARVI - KARSTULA (1415),1984,1.036650877,AirTEMP
PAAJARVI - KARSTULA (1415),1985,-2.304310928,AirTEMP
PAAJARVI - KARSTULA (1415),1986,-0.411277994,AirTEMP
PAAJARVI - KARSTULA (1415),1987,-2.201525854,AirTEMP
PAAJARVI - KARSTULA (1415),1988,0.354694254,AirTEMP
PAAJARVI - KARSTULA (1415),1989,2.44882842,AirTEMP
PAAJARVI - KARSTULA (1415),1990,1.260096691,AirTEMP
PAAJARVI - KARSTULA (1415),1991,0.844487478,AirTEMP
PAAJARVI - KARSTULA (1415),1992,1.079552474,AirTEMP
PAAJARVI - KARSTULA (1415),1993,0.035613633,AirTEMP
PAAJARVI - KARSTULA (1415),1994,0.033826066,AirTEMP
PAAJARVI - KARSTULA (1415),1995,1.070614641,AirTEMP
PAAJARVI - KARSTULA (1415),1996,0.031144716,AirTEMP
PAAJARVI - KARSTULA (1415),1997,0.551326571,AirTEMP
PAAJARVI - KARSTULA (1415),1998,-0.218220811,AirTEMP
PAAJARVI - KARSTULA (1415),1999,0.927609321,AirTEMP
PAAJARVI - KARSTULA (1415),2000,2.158348862,AirTEMP
BIG GREEN LAKE,1950,-1.927134394,AirTEMP
BIG GREEN LAKE,1951,-1.095022184,AirTEMP
BIG GREEN LAKE,1952,0.5924406,AirTEMP
BIG GREEN LAKE,1953,1.038438444,AirTEMP
BIG GREEN LAKE,1954,-0.062702526,AirTEMP
BIG GREEN LAKE,1955,0.655005428,AirTEMP
BIG GREEN LAKE,1956,-0.331731285,AirTEMP
BIG GREEN LAKE,1957,-0.360332349,AirTEMP
BIG GREEN LAKE,1958,-0.248609442,AirTEMP
BIG GREEN LAKE,1959,-0.381783147,AirTEMP
BIG GREEN LAKE,1960,-0.227158645,AirTEMP
BIG GREEN LAKE,1961,0.265315929,AirTEMP
BIG GREEN LAKE,1962,-0.601653828,AirTEMP
BIG GREEN LAKE,1963,-0.355863433,AirTEMP
BIG GREEN LAKE,1964,0.264422146,AirTEMP
BIG GREEN LAKE,1965,-0.872470154,AirTEMP
BIG GREEN LAKE,1966,-0.263803757,AirTEMP
BIG GREEN LAKE,1967,-0.925203366,AirTEMP
BIG GREEN LAKE,1968,0.209901367,AirTEMP
BIG GREEN LAKE,1969,0.023100667,AirTEMP
BIG GREEN LAKE,1970,-0.199451364,AirTEMP
BIG GREEN LAKE,1971,-0.227158645,AirTEMP
BIG GREEN LAKE,1972,-1.747483961,AirTEMP
BIG GREEN LAKE,1973,1.026819262,AirTEMP
BIG GREEN LAKE,1974,-0.523894685,AirTEMP
BIG GREEN LAKE,1975,0.430665831,AirTEMP
BIG GREEN LAKE,1976,-0.601653828,AirTEMP
BIG GREEN LAKE,1977,0.394020717,AirTEMP
BIG GREEN LAKE,1978,-0.632042459,AirTEMP
BIG GREEN LAKE,1979,-1.182612944,AirTEMP
BIG GREEN LAKE,1980,-0.23430891,AirTEMP
BIG GREEN LAKE,1981,0.578140068,AirTEMP
BIG GREEN LAKE,1982,-0.650811907,AirTEMP
BIG GREEN LAKE,1983,0.728295655,AirTEMP
BIG GREEN LAKE,1984,0.434240964,AirTEMP
BIG GREEN LAKE,1985,-0.7258897,AirTEMP
BIG GREEN LAKE,1986,0.376145053,AirTEMP
BIG GREEN LAKE,1987,2.03143164,AirTEMP
BIG GREEN LAKE,1988,0.343075072,AirTEMP
BIG GREEN LAKE,1989,-0.9180531,AirTEMP
BIG GREEN LAKE,1990,0.857894227,AirTEMP
BIG GREEN LAKE,1991,0.749746452,AirTEMP
BIG GREEN LAKE,1992,-0.251290792,AirTEMP
BIG GREEN LAKE,1993,-0.398765029,AirTEMP
BIG GREEN LAKE,1994,0.146442756,AirTEMP
BIG GREEN LAKE,1995,0.297492126,AirTEMP
BIG GREEN LAKE,1996,-1.008325209,AirTEMP
BIG GREEN LAKE,1997,-0.003712831,AirTEMP
BIG GREEN LAKE,1998,2.574851859,AirTEMP
BIG GREEN LAKE,1999,1.582752446,AirTEMP
BIG GREEN LAKE,2000,0.573671151,AirTEMP
LAKE PAIJANNE (1463),1950,0.288554294,AirTEMP
LAKE PAIJANNE (1463),1951,0.045445248,AirTEMP
LAKE PAIJANNE (1463),1952,-0.845656656,AirTEMP
LAKE PAIJANNE (1463),1953,1.001793331,AirTEMP
LAKE PAIJANNE (1463),1954,0.186663002,AirTEMP
LAKE PAIJANNE (1463),1955,-1.038713839,AirTEMP
LAKE PAIJANNE (1463),1956,-1.67866265,AirTEMP
LAKE PAIJANNE (1463),1957,0.378826402,AirTEMP
LAKE PAIJANNE (1463),1958,-1.138817565,AirTEMP
LAKE PAIJANNE (1463),1959,1.042013577,AirTEMP
LAKE PAIJANNE (1463),1960,-0.127948704,AirTEMP
LAKE PAIJANNE (1463),1961,1.412933628,AirTEMP
LAKE PAIJANNE (1463),1962,-0.658855957,AirTEMP
LAKE PAIJANNE (1463),1963,-0.549814399,AirTEMP
LAKE PAIJANNE (1463),1964,0.079409012,AirTEMP
LAKE PAIJANNE (1463),1965,-0.558752231,AirTEMP
LAKE PAIJANNE (1463),1966,-1.330087181,AirTEMP
LAKE PAIJANNE (1463),1967,0.245652697,AirTEMP
LAKE PAIJANNE (1463),1968,-0.565008715,AirTEMP
LAKE PAIJANNE (1463),1969,-0.99223711,AirTEMP
LAKE PAIJANNE (1463),1970,-0.794711011,AirTEMP
LAKE PAIJANNE (1463),1971,-0.004606614,AirTEMP
LAKE PAIJANNE (1463),1972,0.942803635,AirTEMP
LAKE PAIJANNE (1463),1973,0.225989466,AirTEMP
LAKE PAIJANNE (1463),1974,1.425446593,AirTEMP
LAKE PAIJANNE (1463),1975,1.815136093,AirTEMP
LAKE PAIJANNE (1463),1976,-1.428403339,AirTEMP
LAKE PAIJANNE (1463),1977,-0.603441395,AirTEMP
LAKE PAIJANNE (1463),1978,-1.582134059,AirTEMP
LAKE PAIJANNE (1463),1979,-0.394296113,AirTEMP
LAKE PAIJANNE (1463),1980,-0.685669454,AirTEMP
LAKE PAIJANNE (1463),1981,-0.413959344,AirTEMP
LAKE PAIJANNE (1463),1982,0.301961043,AirTEMP
LAKE PAIJANNE (1463),1983,0.805161015,AirTEMP
LAKE PAIJANNE (1463),1984,0.74885267,AirTEMP
LAKE PAIJANNE (1463),1985,-2.12108536,AirTEMP
LAKE PAIJANNE (1463),1986,-0.50870037,AirTEMP
LAKE PAIJANNE (1463),1987,-2.192588022,AirTEMP
LAKE PAIJANNE (1463),1988,0.484292826,AirTEMP
LAKE PAIJANNE (1463),1989,2.044838388,AirTEMP
LAKE PAIJANNE (1463),1990,1.461197924,AirTEMP
LAKE PAIJANNE (1463),1991,0.907052306,AirTEMP
LAKE PAIJANNE (1463),1992,1.193956731,AirTEMP
LAKE PAIJANNE (1463),1993,0.123204392,AirTEMP
LAKE PAIJANNE (1463),1994,0.040082549,AirTEMP
LAKE PAIJANNE (1463),1995,0.990174148,AirTEMP
LAKE PAIJANNE (1463),1996,-0.383570714,AirTEMP
LAKE PAIJANNE (1463),1997,0.776559951,AirTEMP
LAKE PAIJANNE (1463),1998,0.051701731,AirTEMP
LAKE PAIJANNE (1463),1999,1.189487814,AirTEMP
LAKE PAIJANNE (1463),2000,2.071651887,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1950,0.288554294,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1951,0.045445248,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1952,-0.845656656,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1953,1.001793331,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1954,0.186663002,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1955,-1.038713839,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1956,-1.67866265,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1957,0.378826402,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1958,-1.138817565,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1959,1.042013577,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1960,-0.127948704,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1961,1.412933628,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1962,-0.658855957,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1963,-0.549814399,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1964,0.079409012,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1965,-0.558752231,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1966,-1.330087181,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1967,0.245652697,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1968,-0.565008715,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1969,-0.99223711,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1970,-0.794711011,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1971,-0.004606614,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1972,0.942803635,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1973,0.225989466,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1974,1.425446593,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1975,1.815136093,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1976,-1.428403339,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1977,-0.603441395,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1978,-1.582134059,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1979,-0.394296113,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1980,-0.685669454,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1981,-0.413959344,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1982,0.301961043,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1983,0.805161015,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1984,0.74885267,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1985,-2.12108536,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1986,-0.50870037,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1987,-2.192588022,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1988,0.484292826,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1989,2.044838388,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1990,1.461197924,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1991,0.907052306,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1992,1.193956731,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1993,0.123204392,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1994,0.040082549,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1995,0.990174148,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1996,-0.383570714,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1997,0.776559951,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1998,0.051701731,AirTEMP
LANGELMAVESI - KAIVANTO (3506),1999,1.189487814,AirTEMP
LANGELMAVESI - KAIVANTO (3506),2000,2.071651887,AirTEMP
LESTIJARVI,1950,0.831080729,AirTEMP
LESTIJARVI,1951,0.36720722,AirTEMP
LESTIJARVI,1952,-0.175319215,AirTEMP
LESTIJARVI,1953,0.919565271,AirTEMP
LESTIJARVI,1954,1.146586218,AirTEMP
LESTIJARVI,1955,-2.340062259,AirTEMP
LESTIJARVI,1956,-1.692069398,AirTEMP
LESTIJARVI,1957,0.646067595,AirTEMP
LESTIJARVI,1958,-1.381032826,AirTEMP
LESTIJARVI,1959,0.910627439,AirTEMP
LESTIJARVI,1960,0.136611141,AirTEMP
LESTIJARVI,1961,1.574708397,AirTEMP
LESTIJARVI,1962,-0.283466989,AirTEMP
LESTIJARVI,1963,-0.375526665,AirTEMP
LESTIJARVI,1964,0.339499939,AirTEMP
LESTIJARVI,1965,-0.497081188,AirTEMP
LESTIJARVI,1966,-2.598365618,AirTEMP
LESTIJARVI,1967,0.917777705,AirTEMP
LESTIJARVI,1968,-1.327405831,AirTEMP
LESTIJARVI,1969,-1.615204038,AirTEMP
LESTIJARVI,1970,-0.194088664,AirTEMP
LESTIJARVI,1971,-1.132561081,AirTEMP
LESTIJARVI,1972,1.429021727,AirTEMP
LESTIJARVI,1973,0.0320385,AirTEMP
LESTIJARVI,1974,2.088633768,AirTEMP
LESTIJARVI,1975,1.65246754,AirTEMP
LESTIJARVI,1976,-1.406058758,AirTEMP
LESTIJARVI,1977,-0.074321708,AirTEMP
LESTIJARVI,1978,-2.028131903,AirTEMP
LESTIJARVI,1979,-0.271847807,AirTEMP
LESTIJARVI,1980,-0.944866598,AirTEMP
LESTIJARVI,1981,-0.301342655,AirTEMP
LESTIJARVI,1982,0.333243457,AirTEMP
LESTIJARVI,1983,0.329668324,AirTEMP
LESTIJARVI,1984,1.024137912,AirTEMP
LESTIJARVI,1985,-2.480386229,AirTEMP
LESTIJARVI,1986,-0.363013699,AirTEMP
LESTIJARVI,1987,-1.928028177,AirTEMP
LESTIJARVI,1988,0.116054125,AirTEMP
LESTIJARVI,1989,2.517649731,AirTEMP
LESTIJARVI,1990,0.947272552,AirTEMP
LESTIJARVI,1991,0.426196914,AirTEMP
LESTIJARVI,1992,0.94101607,AirTEMP
LESTIJARVI,1993,-0.173531649,AirTEMP
LESTIJARVI,1994,0.142867623,AirTEMP
LESTIJARVI,1995,0.909733656,AirTEMP
LESTIJARVI,1996,0.307323742,AirTEMP
LESTIJARVI,1997,0.324305624,AirTEMP
LESTIJARVI,1998,-0.72857105,AirTEMP
LESTIJARVI,1999,0.728295655,AirTEMP
LESTIJARVI,2000,2.260240153,AirTEMP
NACKTEN,1950,0.36988857,AirTEMP
NACKTEN,1951,0.237608648,AirTEMP
NACKTEN,1952,-0.995812243,AirTEMP
NACKTEN,1953,1.302998287,AirTEMP
NACKTEN,1954,-0.303130221,AirTEMP
NACKTEN,1955,-0.758065897,AirTEMP
NACKTEN,1956,-1.665255901,AirTEMP
NACKTEN,1957,-0.146718151,AirTEMP
NACKTEN,1958,-1.052120588,AirTEMP
NACKTEN,1959,1.206469696,AirTEMP
NACKTEN,1960,-0.131523836,AirTEMP
NACKTEN,1961,1.085808957,AirTEMP
NACKTEN,1962,-0.971680096,AirTEMP
NACKTEN,1963,-0.767897513,AirTEMP
NACKTEN,1964,0.219732983,AirTEMP
NACKTEN,1965,-0.909115268,AirTEMP
NACKTEN,1966,-1.209426441,AirTEMP
NACKTEN,1967,0.368994786,AirTEMP
NACKTEN,1968,-0.51138172,AirTEMP
NACKTEN,1969,-0.461329857,AirTEMP
NACKTEN,1970,-1.257690736,AirTEMP
NACKTEN,1971,0.240289998,AirTEMP
NACKTEN,1972,0.714888906,AirTEMP
NACKTEN,1973,0.461948245,AirTEMP
NACKTEN,1974,1.117091371,AirTEMP
NACKTEN,1975,1.812454743,AirTEMP
NACKTEN,1976,-0.466692557,AirTEMP
NACKTEN,1977,-0.378208015,AirTEMP
NACKTEN,1978,-0.898389869,AirTEMP
NACKTEN,1979,-1.193338343,AirTEMP
NACKTEN,1980,-0.863532322,AirTEMP
NACKTEN,1981,-0.861744755,AirTEMP
NACKTEN,1982,0.357375604,AirTEMP
NACKTEN,1983,0.873088542,AirTEMP
NACKTEN,1984,0.697907024,AirTEMP
NACKTEN,1985,-2.374919805,AirTEMP
NACKTEN,1986,-0.837612607,AirTEMP
NACKTEN,1987,-2.132704544,AirTEMP
NACKTEN,1988,0.240289998,AirTEMP
NACKTEN,1989,1.632804308,AirTEMP
NACKTEN,1990,1.617609993,AirTEMP
NACKTEN,1991,0.593334383,AirTEMP
NACKTEN,1992,1.161780534,AirTEMP
NACKTEN,1993,-0.018907146,AirTEMP
NACKTEN,1994,0.436922314,AirTEMP
NACKTEN,1995,0.13929249,AirTEMP
NACKTEN,1996,-0.610591661,AirTEMP
NACKTEN,1997,0.999111981,AirTEMP
NACKTEN,1998,-0.051977127,AirTEMP
NACKTEN,1999,0.431559614,AirTEMP
NACKTEN,2000,1.42723416,AirTEMP
VISUVESI,1950,0.975873616,AirTEMP
VISUVESI,1951,-0.318324537,AirTEMP
VISUVESI,1952,-0.644555425,AirTEMP
VISUVESI,1953,1.723076417,AirTEMP
VISUVESI,1954,0.857894227,AirTEMP
VISUVESI,1955,-2.276603647,AirTEMP
VISUVESI,1956,-1.941434927,AirTEMP
VISUVESI,1957,0.569202236,AirTEMP
VISUVESI,1958,-0.646342991,AirTEMP
VISUVESI,1959,1.528231668,AirTEMP
VISUVESI,1960,0.327880757,AirTEMP
VISUVESI,1961,1.503205737,AirTEMP
VISUVESI,1962,-0.908221484,AirTEMP
VISUVESI,1963,0.070471179,AirTEMP
VISUVESI,1964,0.692544324,AirTEMP
VISUVESI,1965,-1.037820056,AirTEMP
VISUVESI,1966,-2.274816081,AirTEMP
VISUVESI,1967,0.229564598,AirTEMP
VISUVESI,1968,-1.488286817,AirTEMP
VISUVESI,1969,-0.985086844,AirTEMP
VISUVESI,1970,-0.312068053,AirTEMP
VISUVESI,1971,-1.055695721,AirTEMP
VISUVESI,1972,1.469241973,AirTEMP
VISUVESI,1973,-0.204814063,AirTEMP
VISUVESI,1974,2.211082074,AirTEMP
VISUVESI,1975,1.161780534,AirTEMP
VISUVESI,1976,-0.976149011,AirTEMP
VISUVESI,1977,-0.686563237,AirTEMP
VISUVESI,1978,-1.461473319,AirTEMP
VISUVESI,1979,-0.156549768,AirTEMP
VISUVESI,1980,-1.142392697,AirTEMP
VISUVESI,1981,-1.79127934,AirTEMP
VISUVESI,1982,0.309111308,AirTEMP
VISUVESI,1983,-0.079684408,AirTEMP
VISUVESI,1984,0.588865467,AirTEMP
VISUVESI,1985,-2.631435599,AirTEMP
VISUVESI,1986,-0.539982784,AirTEMP
VISUVESI,1987,-1.596434591,AirTEMP
VISUVESI,1988,0.058851997,AirTEMP
VISUVESI,1989,2.080589719,AirTEMP
VISUVESI,1990,1.603309461,AirTEMP
VISUVESI,1991,0.545963871,AirTEMP
VISUVESI,1992,1.150161351,AirTEMP
VISUVESI,1993,0.366313436,AirTEMP
VISUVESI,1994,0.148230323,AirTEMP
VISUVESI,1995,0.431559614,AirTEMP
VISUVESI,1996,0.29034186,AirTEMP
VISUVESI,1997,0.883813941,AirTEMP
VISUVESI,1998,-0.606122744,AirTEMP
VISUVESI,1999,0.406533684,AirTEMP
VISUVESI,2000,1.978698428,AirTEMP
WEST OKOBOJI LAKE,1950,-1.843118769,AirTEMP
WEST OKOBOJI LAKE,1951,-2.022769203,AirTEMP
WEST OKOBOJI LAKE,1952,0.194707052,AirTEMP
WEST OKOBOJI LAKE,1953,0.872194759,AirTEMP
WEST OKOBOJI LAKE,1954,0.844487478,AirTEMP
WEST OKOBOJI LAKE,1955,0.239396215,AirTEMP
WEST OKOBOJI LAKE,1956,0.040082549,AirTEMP
WEST OKOBOJI LAKE,1957,0.117841692,AirTEMP
WEST OKOBOJI LAKE,1958,0.064214697,AirTEMP
WEST OKOBOJI LAKE,1959,-0.179788132,AirTEMP
WEST OKOBOJI LAKE,1960,-0.572158981,AirTEMP
WEST OKOBOJI LAKE,1961,-0.336200201,AirTEMP
WEST OKOBOJI LAKE,1962,-0.491718488,AirTEMP
WEST OKOBOJI LAKE,1963,0.410108816,AirTEMP
WEST OKOBOJI LAKE,1964,0.604953565,AirTEMP
WEST OKOBOJI LAKE,1965,-0.780410479,AirTEMP
WEST OKOBOJI LAKE,1966,-0.721420785,AirTEMP
WEST OKOBOJI LAKE,1967,-0.539089,AirTEMP
WEST OKOBOJI LAKE,1968,0.163424638,AirTEMP
WEST OKOBOJI LAKE,1969,-0.958273347,AirTEMP
WEST OKOBOJI LAKE,1970,-0.631148676,AirTEMP
WEST OKOBOJI LAKE,1971,-0.23967161,AirTEMP
WEST OKOBOJI LAKE,1972,-1.406058758,AirTEMP
WEST OKOBOJI LAKE,1973,0.911521222,AirTEMP
WEST OKOBOJI LAKE,1974,0.047232815,AirTEMP
WEST OKOBOJI LAKE,1975,-0.1601249,AirTEMP
WEST OKOBOJI LAKE,1976,0.190238135,AirTEMP
WEST OKOBOJI LAKE,1977,0.575458718,AirTEMP
WEST OKOBOJI LAKE,1978,-1.149542963,AirTEMP
WEST OKOBOJI LAKE,1979,-1.60179729,AirTEMP
WEST OKOBOJI LAKE,1980,0.335924806,AirTEMP
WEST OKOBOJI LAKE,1981,1.04827006,AirTEMP
WEST OKOBOJI LAKE,1982,-0.857275838,AirTEMP
WEST OKOBOJI LAKE,1983,-0.038570377,AirTEMP
WEST OKOBOJI LAKE,1984,0.041870115,AirTEMP
WEST OKOBOJI LAKE,1985,-1.049439239,AirTEMP
WEST OKOBOJI LAKE,1986,0.475354994,AirTEMP
WEST OKOBOJI LAKE,1987,2.468491652,AirTEMP
WEST OKOBOJI LAKE,1988,0.622829231,AirTEMP
WEST OKOBOJI LAKE,1989,-0.616848144,AirTEMP
WEST OKOBOJI LAKE,1990,1.121560286,AirTEMP
WEST OKOBOJI LAKE,1991,0.44943528,AirTEMP
WEST OKOBOJI LAKE,1992,0.108010076,AirTEMP
WEST OKOBOJI LAKE,1993,-1.397120925,AirTEMP
WEST OKOBOJI LAKE,1994,-0.153868418,AirTEMP
WEST OKOBOJI LAKE,1995,-0.153868418,AirTEMP
WEST OKOBOJI LAKE,1996,-1.6759813,AirTEMP
WEST OKOBOJI LAKE,1997,-0.296873738,AirTEMP
WEST OKOBOJI LAKE,1998,2.03411299,AirTEMP
WEST OKOBOJI LAKE,1999,1.379863647,AirTEMP
WEST OKOBOJI LAKE,2000,0.509318758,AirTEMP
EAST OKOBOJI LAKE,1950,-1.843118769,AirTEMP
EAST OKOBOJI LAKE,1951,-2.022769203,AirTEMP
EAST OKOBOJI LAKE,1952,0.194707052,AirTEMP
EAST OKOBOJI LAKE,1953,0.872194759,AirTEMP
EAST OKOBOJI LAKE,1954,0.844487478,AirTEMP
EAST OKOBOJI LAKE,1955,0.239396215,AirTEMP
EAST OKOBOJI LAKE,1956,0.040082549,AirTEMP
EAST OKOBOJI LAKE,1957,0.117841692,AirTEMP
EAST OKOBOJI LAKE,1958,0.064214697,AirTEMP
EAST OKOBOJI LAKE,1959,-0.179788132,AirTEMP
EAST OKOBOJI LAKE,1960,-0.572158981,AirTEMP
EAST OKOBOJI LAKE,1961,-0.336200201,AirTEMP
EAST OKOBOJI LAKE,1962,-0.491718488,AirTEMP
EAST OKOBOJI LAKE,1963,0.410108816,AirTEMP
EAST OKOBOJI LAKE,1964,0.604953565,AirTEMP
EAST OKOBOJI LAKE,1965,-0.780410479,AirTEMP
EAST OKOBOJI LAKE,1966,-0.721420785,AirTEMP
EAST OKOBOJI LAKE,1967,-0.539089,AirTEMP
EAST OKOBOJI LAKE,1968,0.163424638,AirTEMP
